No.,등록번호,참조번호,품명(사업명),수요기관,사전규격공개일시,업체등록의견수,공고링크,키워드
11,1425141,회계담당관-7870,인천데이터센터 정보시스템 통합백업체계 개선,인천광역시,2024/03/27 15:45,2,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1425141&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
12,1424908,스마트관광팀-0327,2024 스마트관광도시 데이터 수집 및 운영,한국관광공사,2024/03/27 11:16,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1424908&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
13,1424789,122481042200001,2024년 데이터바우처 지원사업 성과조사·분석 용역,한국데이터산업진흥원,2024/03/27 09:19,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1424789&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
14,1424710,군산시 회계과,군산시 공공데이터 품질관리 용역(협상에 의한 계약),전북특별자치도 군산시,2024/03/26 19:53,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1424710&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
15,1424709,군산시 회계과,군산시 공공데이터 품질관리 용역(협상에 의한 계약),전북특별자치도 군산시,2024/03/26 19:52,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1424709&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
16,1424641,규격 제2024-038호,2024년 교통카드빅데이터 통합정보시스템 유지관리 용역,한국교통안전공단,2024/03/26 17:45,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1424641&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
17,1424586,122481045500001,2024 산림경영활동 산림경영활동 데이터 수집･구축 5차(디지털 숲가꾸기),한국임업진흥원,2024/03/26 17:05,1,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1424586&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
18,1424355,20240326000004,민간데이터 활용 분석지원 체계 구축 연구,한국도로공사,2024/03/26 16:02,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1424355&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
19,1424411,제2024-073호,수협공제 메타데이터 관리시스템 재구축 용역 입찰공고,수협중앙회,2024/03/26 14:48,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1424411&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
20,1424305,2024-10,장애통계데이터 아카이브 기능개선 및 운영,한국장애인개발원,2024/03/26 14:40,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1424305&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
1,1425474,AICA-24-1023,인공지능 혁신 실증 “AI Valley” 후속사업 추진을 위한 연구 용역,인공지능산업융합사업단,2024/03/28 09:44,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1425474&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
2,1425428,2024-16,AI 시장 실태조사 연구,공정거래위원회,2024/03/28 06:08,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1425428&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
3,1424866,S5202400646,AI정수장 스마트 투어 영상 컨텐츠 제작 용역,한국수자원공사,2024/03/27 10:34,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1424866&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
1,1425810,운영-2024-067,인공지능 백신 디자인을 위한 항원 결정기 예측 기술개발,재단법인 국가첨단백신개발센터,2024/03/28 16:16,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1425810&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
2,1425474,AICA-24-1023,인공지능 혁신 실증 “AI Valley” 후속사업 추진을 위한 연구 용역,인공지능산업융합사업단,2024/03/28 09:44,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1425474&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F26&toRcptDt=2024%2F03%2F29&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
