No.,등록번호,참조번호,품명(사업명),수요기관,사전규격공개일시,업체등록의견수,공고링크,키워드
11,1419176,252432670300002,차세대 국가인재데이터베이스 ISP 수립 사업,인사혁신처,2024/03/15 13:58,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1419176&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
12,1419148,국립중앙도서관 공고 2024-03-11호,도서관 데이터 전문사서 양성을 위한 교육과정 개발 연구용역,문화체육관광부 국립중앙도서관,2024/03/15 13:35,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1419148&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
13,1418942,ESG경영팀-1037,2024년 중소기업 AI·빅데이터 분석 및 활용 지원사업 용역,고양산업진흥원,2024/03/15 09:42,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1418942&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
14,1418879,002480064200001,빅데이터 플랫폼 및 센터 성과관리,한국지능정보사회진흥원,2024/03/15 08:26,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1418879&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%B5%A5%C0%CC%C5%CD&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,데이터
1,1420456,인공지능프라이버시팀-82,생성형AI 관련 프라이버시 리스크 경감기술 평가연구,개인정보보호위원회,2024/03/19 09:17,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1420456&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
2,1420415,002480065800002,2024년 스마트농업 AI 경진대회 기반구축 및 운영,한국농업기술진흥원,2024/03/19 08:18,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1420415&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
3,1420285,2024031801,「경기도 탄소중립 달성을 위한 생성형 인공지능(AI) 효율적 적용 및 활용방안 연구」,재단법인경기환경에너지진흥원,2024/03/18 17:50,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1420285&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
4,1419597,002480065600001,AI기반 특허분야 유사문장 검색 및 핵심내용 요약 연구용역,한국특허정보원,2024/03/16 15:34,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1419597&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
5,1419445,산업안전연구실-97,인공지능 AI 을 활용한 건설 산업재해 통계분류 분석 시스템 개발,한국산업안전보건공단 산업안전보건연구원,2024/03/15 17:02,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1419445&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
6,1418942,ESG경영팀-1037,2024년 중소기업 AI·빅데이터 분석 및 활용 지원사업 용역,고양산업진흥원,2024/03/15 09:42,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1418942&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
7,1418480,1982,"한림대학교 K-고등교육모델, AI교육 솔루션 발표자료 및 PoC 제작·시연 용역 업체 선정",한림대학교,2024/03/15 09:19,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1418480&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=AI&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,AI
1,1420285,2024031801,「경기도 탄소중립 달성을 위한 생성형 인공지능(AI) 효율적 적용 및 활용방안 연구」,재단법인경기환경에너지진흥원,2024/03/18 17:50,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1420285&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
2,1420175,연구관리팀-20240318,발달장애 진단보조 인공지능 플랫폼 제조품목 허가 컨설팅,가톨릭대학교 산학협력단,2024/03/18 16:50,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1420175&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
3,1420003,운영지원과-1299,[정보화] 2024년 헬스케어 인공지능 분석시스템 유지관리 및 운영,질병관리청 국립보건연구원,2024/03/18 15:16,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1420003&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
4,1419445,산업안전연구실-97,인공지능 AI 을 활용한 건설 산업재해 통계분류 분석 시스템 개발,한국산업안전보건공단 산업안전보건연구원,2024/03/15 17:02,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1419445&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
5,1419337,환경과,2024년 인공지능 캔페트병 회수 로봇 임차 및 시설관리 용역,강원특별자치도 삼척시,2024/03/15 16:05,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1419337&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
6,1419014,서울로봇인공지능과학관,2024년 서울로봇인공지능과학관 전시 운영 및 콘텐츠 기획개발 용역,서울특별시 서울시립과학관,2024/03/15 10:47,0,https://www.g2b.go.kr:8082/ep/preparation/prestd/preStdDtl.do?preStdRegNo=1419014&referNo=&srchCl=&srchNo=&instCl=2&taskClCd=5&prodNm=%C0%CE%B0%F8%C1%F6%B4%C9&swbizTgYn=&instNm=&dminstCd=&fromRcptDt=2024%2F03%2F15&toRcptDt=2024%2F03%2F19&listPageCount=&orderbyItem=1&instSearchRange=&myProdSearchYn=&searchDetailPrdnmNo=&searchDetailPrdnm=&pubYn=Y&taskClCds=5&recordCountPerPage=100,인공지능
